f9cd05ec-dccb-4c1f-b8bc-65d1e71ac77c	storage-general-purpose-queues	GRS	队列	default
d52bfc75-dbab-4e07-a660-eb1693aa8d11	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
1997d7b3-c1ca-44af-86ae-d96c6ed03923	storage-general-purpose-table	LRS	表	default
533dc2ae-140e-42df-8d8c-785057716db2	storage-general-purpose-file	GRS	Azure file/文件	default
0ca65088-b8e3-43e2-b89c-344c2e9d4c0a				
30ab1dae-8172-4b24-aa5b-3666d3f0fde1	storage-general-purpose-table	GRS	表	default
f21bc78c-3ad6-4cce-a34c-1845a8e7d9a5	premium-storage	P20	default	default
2fffb989-8157-493f-b86d-15df1cdde57b	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
cc7c7a41-fea2-42c6-83e9-3870205634f6	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
4b180645-cd28-4d74-bf9b-b22eb6f90b37				
8405dbf3-ffda-4d3c-85e8-716ec6bd2fbf	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
56ae806b-665c-41c4-9773-f82d2b2c98ce	premium-storage	P10	default	default
26b919e5-59f1-4c90-937f-5d329fdeec84	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
8e8799f4-c494-4141-9308-e8f012a7b2c4	premium-storage	P10	default	default
c2ca408c-9707-4b1e-ac8a-b2c4989ca405	storage-general-purpose-page-blob-disk	GRS	页 blob 和磁盘	default
bbef7984-0aad-47fd-87ae-ca432abca906	premium-storage	P10	default	default
0cccb09d-c7fd-4614-9f96-d4544f58ba42	premium-storage	P20	default	default
5c2b734d-9779-461f-8281-a6c89c7eadf0	storage-general-purpose-table	LRS	表	default
580821c7-79b7-48d0-b44f-3f5398418af2	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
a0a1729d-abe9-4ab3-9934-fa48acebb542	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
eb990e94-da32-4e43-8907-37e8108279b5	premium-storage	P30	default	default
2d834e1f-5ff2-4920-a6f6-4d3233c20c4a				
627916dd-3eb1-4b1d-bd1c-9f19593f6d25	storage-cold-hot-block-blob	LRS	块 blob（热）	default
0cbe80c3-663b-466e-a93d-e448cf81abc2	storage-general-purpose-file	GRS	Azure file/文件	default
7eefd6d3-8eb4-4135-ace3-776d789e41c6				
7aae1507-5b61-4125-ac2a-66ea118b150e				
d23a5753-ff85-4ddf-af28-8cc5cf2d3882	storage-general-purpose-page-blob-disk	LRS	页 blob 和磁盘	default
32dbc775-b0e1-4c2b-bb3e-3a930b5dcc3e				
06cdadf9-e6f8-4bf9-b00c-4ba96b291263	premium-storage	P10	default	default
61ba1651-3fb8-4899-b7e6-858c5fd9c7df	storage-general-purpose-table	RA-GRS	表	default
b43ff1c3-31f9-4b19-8f3b-5557ffb8f157				
ebb7a538-ae16-48c5-81a7-0afab9b239df				
469a7d8f-36f1-4a99-a884-6eb97643be2c	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
b8ed6239-58d6-449b-b1da-34d0b4eff476	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
4f372b18-055d-476f-bc60-a3122322a91f	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
92808e25-462d-44ae-af54-1a5b7f7c9a9e	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
719fc63b-9049-45b7-89f3-746513707f5b	premium-storage	P20	default	default
c5f0cf71-ff36-4731-ba91-444ccf0590e8	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
e3a07909-e1a1-4e0f-af7a-cea8a49f50e1	storage-general-purpose-table	LRS	表	default
ee5e203e-6b6a-4ba2-961a-683698d03a02	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
ec4964fc-60fe-4720-b4d0-1bf4ff32c91d	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
41bb4a09-0f02-4dac-ab73-e2c8f31963d5	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
c7d16067-dc2b-4a82-b970-1cf55190b54a	storage-general-purpose-queues	GRS	队列	default
6c76daf0-aeb1-4238-b8b4-18820c91eeef	storage-general-purpose-table	RA-GRS	表	default
e09f47c9-bc89-4ad3-a7b5-294a647c889b	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
52670bdc-1da8-43ad-bc26-d1b2e064ef3f	premium-storage	P10	default	default
bb1dde0a-4473-4457-9ddb-d55d4aca3b93	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
b33b1ec8-9cf7-4d2f-8f25-7b2581ad0b0c	storage-general-purpose-queues	GRS	队列	default
c3867359-7044-4ef7-9049-01ef23565e7b	storage-cold-hot-block-blob	LRS	块 blob（热）	default
c8e955ae-f19b-47a9-bc1c-846382d6daa0	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
ed9797a7-f7b5-404c-8ed7-69b5cd50816a	storage-general-purpose-table	RA-GRS	表	default
094f91f9-f1f8-4050-9c10-f621e50f1005	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
f7a83bd0-b47c-4e8d-ac62-da11325848a3	storage-general-purpose-table	RA-GRS	表	default
802a9d10-e933-4e23-8728-8f7e3f71630c	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
