b26e25f3-b970-4e68-aa8e-cca97a646005	sql-elastic-database-basic-standard-and-premium	标准	default	100	3100
29d77a31-e360-483b-a3b3-3b4f3f05bc38	sql-database-basic-standard-and-premium	高级	default	P1	31
ebf7cc26-6b9a-41d3-8768-d890fe566e00	sql-database-basic-standard-and-premium	高级	default	P1	31
7587fb8a-4434-4700-aaea-f51b24991de7	sql-database-basic-standard-and-premium	高级	default	P2	31
9611d0a7-e5d6-49d7-8800-77472ef4a492	sql-database-basic-standard-and-premium	标准	default	S3	31
f303a21a-05f1-4563-b2ad-7523eebc4058	sql-database-basic-standard-and-premium	标准	default	S2	31
757d2cbf-578c-4560-8d2b-5ddb262e179f	sql-database-basic-standard-and-premium	高级	default	P1	31
85996f69-8c46-4eab-826d-1fde2d37987b	sql-database-basic-standard-and-premium	高级	default	P1	31
a0005480-a936-4a70-80ec-d3e8f5b27519	sql-database-basic-standard-and-premium	高级	default	P1	31
dc766448-422a-43cf-9fd6-00e5e9007159	sql-elastic-database-basic-standard-and-premium	基本 	default	100	3100
84969491-ca1a-4413-82c6-8b35ee5852b6	sql-database-basic-standard-and-premium	标准	default	S0	31
c46a6b69-0318-4237-81ca-2f59d6cd40ce	sql-database-basic-standard-and-premium	高级	default	P6	31
dc11493f-ecbe-4cfa-bb70-9350cd3f3bc7	sql-database-basic-standard-and-premium	高级	default	P6	31
03bd7742-b66a-47ce-bde4-2b0c37334ca4	sql-database-basic-standard-and-premium	高级	default	P1	31
71164b2b-6eb4-4ce9-af84-9f5b9067f66c	sql-database-basic-standard-and-premium	标准	default	S3	31
89832013-beee-46c8-bec0-0ade009afd4d	sql-database-basic-standard-and-premium	高级	default	P1	31
91fa5b91-a5c5-4e72-af7c-461c8e0aaaf1				
c93b3016-1dfe-4347-a67c-1bc6a1ffcd36	sql-database-basic-standard-and-premium	标准	default	S1	31
36216e45-b7d8-42f2-9a52-241e8eb1129d	sql-database-basic-standard-and-premium	高级	default	P2	31
515c0fd0-e2e9-4865-acbc-e13bac953ef2	sql-database-basic-standard-and-premium	高级	default	P2	31
6decd9c0-f04d-47ab-bdf5-57ea8e352d62	sql-database-basic-standard-and-premium	高级	default	P2	31
c6936549-1eeb-4b49-ace5-d00f3b517135	sql-database-basic-standard-and-premium	高级	default	P1	31
a88483d9-22a1-4957-ba20-45286b69ef2b	sql-database-basic-standard-and-premium	标准	default	S0	31
a501ea5a-1873-439e-8a37-82e5429ee4e0	sql-database-basic-standard-and-premium	标准	default	S3	31
11dc0654-64fc-462b-ac12-54a2b6d2cd71	sql-data-warehouse	≤600	DWU	100	744
016284cd-2b47-4ba4-9f41-2b3b26ee7d6e	sql-data-warehouse	≤600	DWU	100	744
0fdca191-26a1-4cd1-b31b-f2e928dbbfeb	sql-database-basic-standard-and-premium	高级	default	P2	31
19a35a32-daa5-4f03-8feb-0151ed734a17	sql-data-warehouse	≤600	DWU	100	744
8d2a1442-ebeb-42b2-b250-db4ef542a0fa	sql-database-basic-standard-and-premium	高级	default	P1	31
98d93f1c-7f95-4620-a44d-5e851006452f	sql-database-basic-standard-and-premium	高级	default	P6	31
fe7a13af-d09a-4dc9-87f5-4360b9e3e84e	sql-data-warehouse	≤600	DWU	100	744
23581df3-94d7-4621-8507-b1c7cb4b6d27	sql-database-basic-standard-and-premium	标准	default	S3	31
fed0286c-5505-4f37-b1ef-89edf04239ee	sql-database-basic-standard-and-premium	标准	default	S0	31
1f058da3-d14c-41ea-9c45-067e4bb42fa3	sql-database-basic-standard-and-premium	标准	default	S0	31
b2d3ed0d-64b0-4a41-8c5a-cb49dfbb84f9	sql-database-basic-standard-and-premium	高级	default	P2	31
4d0833ba-44fb-4b4e-823d-403828abc33b	sql-database-basic-standard-and-premium	高级	default	P6	31
39df9b84-10b8-47da-b32a-0095e17b224e	sql-database-basic-standard-and-premium	高级	default	P1	31
29a85632-02ed-49ba-9b9b-21a11ea17b45	sql-database-basic-standard-and-premium	标准	default	S1	31
0e3a3c0c-b919-46d0-af96-c53285007dd2	sql-database-basic-standard-and-premium	标准	default	S3	31
c82d4ba0-9629-45ff-9f73-a9e64afef5f4	sql-database-basic-standard-and-premium	高级	default	P1	31
863d4bfe-32b4-48be-818e-d04b3ea6ff3b	sql-database-basic-standard-and-premium	高级	default	P1	31
8adbecba-6230-4c52-b6cd-b843211af131	sql-database-basic-standard-and-premium	高级	default	P1	31
7befeed2-59c7-4292-a6dc-50e6fcddce5d	sql-database-basic-standard-and-premium	标准	default	S2	31
0cb00706-43b0-4b01-bc1a-10acdd870991	sql-database-basic-standard-and-premium	标准	default	S3	31
d4f972f8-636c-4fa4-96dd-67d78ec1ff18	sql-database-basic-standard-and-premium	高级	default	P1	31
aed66f98-ea48-44e9-a316-47c404301c86	sql-database-basic-standard-and-premium	高级	default	P1	31
462c0174-6967-4e09-a765-24fa53e0c582	sql-database-basic-standard-and-premium	标准	default	S3	31
1c9ea023-1af0-4dc1-bcaa-40e854230fc5	sql-database-basic-standard-and-premium	标准	default	S0	31
8aaffdfe-1709-420e-b847-017242cf7a5d	sql-database-basic-standard-and-premium	标准	default	S2	31
57b0ca21-389e-40ea-84c3-79a2724e8308				
546766c8-64f6-41ba-9131-5fac73e1339f	sql-data-warehouse	≤600	DWU	100	744
178593fe-7927-40e3-9096-38baeb7d33b4	sql-database-basic-standard-and-premium	高级	default	P1	31
c45efe27-dbc4-4757-a514-10872a8e754f	sql-database-basic-standard-and-premium	高级	default	P4	31
ba7a1dfb-f2de-4363-a6b5-75b4f8f6b8ab	sql-database-basic-standard-and-premium	高级	default	P1	31
3ab7e5ec-71c8-4505-aa09-000a5645dab2	sql-database-basic-standard-and-premium	高级	default	P1	31
0c96f430-3773-4acc-bbfa-5a0f67b25d45	sql-database-basic-standard-and-premium	高级	default	P4	31
dc0f7040-7861-4e1b-b9f4-07bbf009c117	sql-database-basic-standard-and-premium	标准	default	S2	31
bb138fb6-f26d-484c-bc6d-3310f7eb29f8	sql-database-basic-standard-and-premium	高级	default	P1	31
9a4aa17c-cdea-4948-bc62-4a22d1299b25	sql-database-basic-standard-and-premium	高级	default	P1	31
90616ca2-ad11-4399-ac22-538d2b55ff5e	sql-database-basic-standard-and-premium	标准	default	S2	31
